1707.6450,-6855.4639,1631.5508,-2571.9470,-3011.0940,-458.0474,-536.2576,-7313.5112,1095.2932
1707.6599,-6894.0430,1586.3844,-2571.9465,-3011.0950,-419.4683,-491.0912,-7313.5112,1095.2932
1707.6749,-6932.6216,1541.2179,-2571.9458,-3011.0952,-380.8896,-445.9247,-7313.5112,1095.2932
1707.6899,-6971.2007,1496.0514,-2571.9460,-3011.0952,-342.3105,-400.7582,-7313.5112,1095.2932
1707.7050,-7009.7798,1450.8850,-2571.9465,-3011.0947,-303.7314,-355.5918,-7313.5112,1095.2932
1707.7200,-7048.3457,1405.7336,-2568.3538,-3006.8887,-265.1655,-310.4404,-7313.5112,1095.2932
1707.7350,-7086.9248,1360.5673,-2571.9475,-3011.0938,-226.5864,-265.2740,-7313.5112,1095.2932
1707.7500,-7125.5044,1315.4009,-2571.9487,-3011.0925,-188.0068,-220.1077,-7313.5112,1095.2932
1707.7650,-7164.0840,1270.2346,-2571.9495,-3011.0925,-149.4272,-174.9414,-7313.5112,1095.2932
1707.7799,-7202.6631,1225.0682,-2571.9480,-3011.0938,-110.8481,-129.7750,-7313.5112,1095.2932
1707.7949,-7241.2427,1179.9017,-2571.9460,-3011.0950,-72.2686,-84.6085,-7313.5112,1095.2932
1707.8099,-7275.8750,1139.3557,-2308.8337,-2703.0708,-37.6362,-44.0625,-7313.5112,1095.2932
1707.8250,-7300.7095,1110.2814,-1655.5963,-1938.2886,-12.8018,-14.9882,-7313.5112,1095.2932
1707.8400,-7315.7446,1092.6781,-1002.3726,-1173.5355,2.2334,2.6151,-7313.5112,1095.2932
1707.8550,-7320.9819,1086.5465,-349.1592,-408.7736,7.4707,8.7467,-7313.5112,1095.2932
1707.8700,-7317.4521,1090.6791,235.3228,275.5165,3.9409,4.6141,-7313.5112,1095.2932
1707.8850,-7315.6167,1092.8281,122.3696,143.2746,2.1055,2.4651,-7313.5112,1095.2932
1707.8999,-7314.6621,1093.9458,63.6350,74.5052,1.1509,1.3474,-7313.5112,1095.2932
1707.9149,-7314.1660,1094.5269,33.0880,38.7397,0.6548,0.7664,-7313.5112,1095.2932
1707.9299,-7313.9077,1094.8291,17.2129,20.1460,0.3965,0.4641,-7313.5112,1095.2932
1707.9449,-7313.7739,1094.9862,8.9473,10.4742,0.2627,0.3070,-7313.5112,1095.2932
1707.9600,-7313.7036,1095.0679,4.6659,5.4469,0.1924,0.2253,-7313.5112,1095.2932
1707.9750,-7313.6675,1095.1104,2.4161,2.8334,0.1563,0.1829,-7313.5112,1095.2932
1707.9900,-7313.6489,1095.1324,1.2594,1.4735,0.1377,0.1608,-7313.5112,1095.2932
1708.0050,-7313.6387,1095.1439,0.6656,0.7664,0.1274,0.1493,-7313.5112,1095.2932
1708.0200,-7313.6338,1095.1499,0.3378,0.3990,0.1226,0.1433,-7313.5112,1095.2932
1708.0349,-7313.6309,1095.1531,0.1816,0.2076,0.1196,0.1401,-7313.5112,1095.2932
1708.0499,-7313.6294,1095.1547,0.0880,0.1058,0.1182,0.1385,-7313.5112,1095.2932
1708.0649,-7313.6289,1095.1554,0.0413,0.0549,0.1177,0.1378,-7313.5112,1095.2932
1708.0800,-7313.6284,1095.1559,0.0258,0.0314,0.1172,0.1373,-7313.5112,1095.2932
1708.0950,-7313.6284,1095.1561,0.0103,0.0157,0.1172,0.1371,-7313.5112,1095.2932
